strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,parent_selection_method_1,parent_selection_method_2,replacement_selection_method_1,replacement_selection_method_2
35,34,45,46,38,1.46,27.42963744717924,0,boltzmann,probabilistic_tournament,ranking,deterministic_tournament
34,37,52,44,31,1.67,26.60822478291018,0,boltzmann,probabilistic_tournament,ranking,deterministic_tournament
38,37,48,46,29,1.56,27.446740333160914,0,boltzmann,probabilistic_tournament,ranking,deterministic_tournament
30,49,37,36,46,1.31,26.01823822292628,0,boltzmann,probabilistic_tournament,ranking,deterministic_tournament
40,36,36,38,48,1.97,29.367224854954422,0,boltzmann,probabilistic_tournament,ranking,deterministic_tournament
41,54,36,37,30,1.36,29.15815077656619,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
37,41,47,34,39,1.67,28.68761046966485,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
42,42,38,35,41,1.83,31.150153658906657,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
40,50,37,37,34,1.67,29.172154675597575,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
38,51,32,42,35,1.41,28.897364225901455,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
53,44,41,35,25,1.61,31.617860356629755,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
41,35,48,41,33,1.96,30.367362689698354,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
47,30,46,31,44,1.31,28.24805682742946,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
39,37,35,42,45,1.56,28.38930359873511,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
36,36,47,35,44,1.54,28.52473835505875,0,boltzmann,probabilistic_tournament,ranking,probabilistic_tournament
37,46,39,38,38,1.96,30.126993431709664,0,boltzmann,probabilistic_tournament,ranking,boltzmann
46,37,31,38,46,1.33,28.44017746886387,0,boltzmann,probabilistic_tournament,ranking,boltzmann
45,31,39,41,42,1.89,30.255030262667272,0,boltzmann,probabilistic_tournament,ranking,boltzmann
51,33,46,40,28,1.58,29.984881755098723,0,boltzmann,probabilistic_tournament,ranking,boltzmann
30,31,49,45,43,1.56,26.440126514176285,0,boltzmann,probabilistic_tournament,ranking,boltzmann
31,46,44,32,45,1.67,27.287409126021213,0,boltzmann,probabilistic_tournament,ranking,boltzmann
31,48,44,32,43,1.72,27.418789170613877,0,boltzmann,probabilistic_tournament,ranking,boltzmann
37,46,40,30,45,1.43,29.54592386365016,0,boltzmann,probabilistic_tournament,ranking,boltzmann
47,38,31,36,46,1.95,31.37241470565981,0,boltzmann,probabilistic_tournament,ranking,boltzmann
31,40,36,53,38,1.59,25.838347010103043,0,boltzmann,probabilistic_tournament,ranking,boltzmann
45,47,32,32,42,1.96,32.779700670164985,0,boltzmann,probabilistic_tournament,universal,elite
55,37,38,34,34,1.9,34.894027427429975,0,boltzmann,probabilistic_tournament,universal,elite
37,42,38,41,40,1.96,29.3849832214422,0,boltzmann,probabilistic_tournament,universal,elite
30,41,54,32,41,1.72,27.05196120428839,0,boltzmann,probabilistic_tournament,universal,elite
41,43,41,39,34,1.35,28.587768860689593,0,boltzmann,probabilistic_tournament,universal,elite
39,32,34,52,41,1.72,27.295803069246617,0,boltzmann,probabilistic_tournament,universal,elite
45,35,47,30,41,1.73,30.71077602702353,0,boltzmann,probabilistic_tournament,universal,elite
42,43,43,33,37,1.43,30.858707321706454,0,boltzmann,probabilistic_tournament,universal,elite
36,34,40,45,43,1.34,27.510723812948463,0,boltzmann,probabilistic_tournament,universal,elite
47,48,31,29,43,1.85,33.4254587416309,0,boltzmann,probabilistic_tournament,universal,elite
30,45,31,55,37,1.56,25.313795381325395,0,boltzmann,probabilistic_tournament,universal,roulette
41,42,43,32,40,1.86,31.779382402886927,0,boltzmann,probabilistic_tournament,universal,roulette
37,36,41,44,40,1.4,28.082292549159966,0,boltzmann,probabilistic_tournament,universal,roulette
42,41,47,35,33,1.56,29.896635142714565,0,boltzmann,probabilistic_tournament,universal,roulette
39,39,34,40,46,1.35,28.24701293841389,0,boltzmann,probabilistic_tournament,universal,roulette
42,47,38,40,31,1.65,29.154258820227398,0,boltzmann,probabilistic_tournament,universal,roulette
38,29,43,47,41,1.66,27.59351264084865,0,boltzmann,probabilistic_tournament,universal,roulette
48,37,33,42,38,1.4,30.001918757800304,0,boltzmann,probabilistic_tournament,universal,roulette
44,34,35,46,39,1.6,28.48553330477157,0,boltzmann,probabilistic_tournament,universal,roulette
43,38,29,42,46,1.79,29.1891665741986,0,boltzmann,probabilistic_tournament,universal,roulette
33,41,30,38,56,1.66,27.094916909778583,0,boltzmann,probabilistic_tournament,universal,ranking
39,45,34,41,39,1.97,30.005297842848027,0,boltzmann,probabilistic_tournament,universal,ranking
42,42,40,35,39,1.39,30.117372919381438,0,boltzmann,probabilistic_tournament,universal,ranking
33,35,36,44,50,1.9,26.837907197139856,0,boltzmann,probabilistic_tournament,universal,ranking
40,37,38,51,32,1.55,27.527964379707832,0,boltzmann,probabilistic_tournament,universal,ranking
24,47,45,31,51,1.4,25.10306031790389,0,boltzmann,probabilistic_tournament,universal,ranking
44,31,46,37,40,1.55,29.557443952657216,0,boltzmann,probabilistic_tournament,universal,ranking
52,30,38,39,39,1.66,29.639604101544876,0,boltzmann,probabilistic_tournament,universal,ranking
47,38,37,39,37,1.9,32.316910209570615,0,boltzmann,probabilistic_tournament,universal,ranking
41,37,43,46,31,1.48,28.70939618949798,0,boltzmann,probabilistic_tournament,universal,ranking
44,36,48,32,38,1.72,30.407506006836677,0,boltzmann,probabilistic_tournament,universal,universal
38,44,47,33,36,1.97,30.96697914346098,0,boltzmann,probabilistic_tournament,universal,universal
45,37,33,49,34,1.63,28.226305785386465,0,boltzmann,probabilistic_tournament,universal,universal
36,39,53,30,40,1.8,29.607137016790887,0,boltzmann,probabilistic_tournament,universal,universal
43,44,31,51,29,1.57,28.022549280314408,0,boltzmann,probabilistic_tournament,universal,universal
39,40,36,45,38,1.57,28.201994392018975,0,boltzmann,probabilistic_tournament,universal,universal
35,40,37,46,40,1.35,27.177682890148233,0,boltzmann,probabilistic_tournament,universal,universal
37,42,40,40,39,1.87,29.654536672778555,0,boltzmann,probabilistic_tournament,universal,universal
34,49,35,42,38,1.44,27.890378850664177,0,boltzmann,probabilistic_tournament,universal,universal
33,31,46,46,42,1.83,26.91117260884017,0,boltzmann,probabilistic_tournament,universal,universal
43,41,33,42,39,1.89,30.90888468723098,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
47,42,42,34,33,1.42,31.85211020347469,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
40,49,33,30,46,1.78,30.31684035643425,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
43,39,35,40,41,1.99,30.19726634884023,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
48,42,35,30,43,1.76,31.65865153460571,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
46,40,36,30,46,1.65,30.165032424787434,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
44,33,42,32,47,1.9,31.166399876461234,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
33,53,38,36,38,1.52,27.876789215990236,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
40,41,31,55,31,1.96,28.369540796546737,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
28,49,42,50,29,1.31,23.154058815871103,0,boltzmann,probabilistic_tournament,universal,deterministic_tournament
41,39,46,36,36,1.54,29.661079770378414,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
31,43,40,41,43,1.58,26.909119572290578,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
49,31,43,41,34,1.52,29.9488629902132,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
38,31,51,30,48,1.77,29.17601276133213,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
40,47,37,40,34,1.36,28.66280479310874,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
43,34,38,45,38,1.47,29.011664136938563,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
45,40,44,34,35,1.73,30.779295429127778,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
49,37,39,39,34,1.5,30.866742248516292,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
35,39,39,43,42,1.74,27.79157812430615,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
33,40,45,50,30,1.96,27.065589728355235,0,boltzmann,probabilistic_tournament,universal,probabilistic_tournament
34,48,35,37,44,1.8,28.418620018081505,0,boltzmann,probabilistic_tournament,universal,boltzmann
38,37,38,41,44,1.73,28.44636853353551,0,boltzmann,probabilistic_tournament,universal,boltzmann
43,25,50,42,38,1.47,28.719304148491666,0,boltzmann,probabilistic_tournament,universal,boltzmann
37,39,46,41,35,1.68,28.011898056533006,0,boltzmann,probabilistic_tournament,universal,boltzmann
37,40,45,36,40,1.85,29.855418080460037,0,boltzmann,probabilistic_tournament,universal,boltzmann
32,46,43,36,41,1.45,27.79357323088426,0,boltzmann,probabilistic_tournament,universal,boltzmann
43,43,29,42,41,1.7,29.03406907391512,0,boltzmann,probabilistic_tournament,universal,boltzmann
29,33,48,55,33,1.36,24.649076290820105,0,boltzmann,probabilistic_tournament,universal,boltzmann
40,44,39,42,33,1.8,29.887610970005372,0,boltzmann,probabilistic_tournament,universal,boltzmann
42,43,32,43,38,1.95,30.65380177681022,0,boltzmann,probabilistic_tournament,universal,boltzmann
36,42,41,38,41,1.99,29.023888270177878,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
30,43,41,45,39,1.65,26.220629707100755,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
35,45,30,40,48,1.66,27.602804621962534,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
41,40,48,32,37,1.52,30.238072146467015,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
37,35,39,51,36,1.98,27.59603822377349,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
36,39,42,36,45,1.61,28.31819588778245,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
39,36,44,44,35,1.68,28.054020066373564,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
45,40,33,37,43,1.84,31.18033077977392,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
38,36,46,52,26,1.46,26.98837100477338,0,boltzmann,probabilistic_tournament,deterministic_tournament,elite
