strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age,generation
51,20,53,25,1,1.32,warrior,17.43614043831612,1,22
51,20,53,25,1,1.66,warrior,19.64265192367247,3,23
51,20,53,25,1,1.66,warrior,19.64265192367247,2,23
51,20,53,25,1,1.32,warrior,17.43614043831612,6,23
51,20,53,25,1,1.32,warrior,17.43614043831612,5,23
51,20,53,25,1,1.32,warrior,17.43614043831612,4,23
51,20,53,25,1,1.32,warrior,17.43614043831612,4,23
51,20,53,25,1,1.32,warrior,17.43614043831612,3,23
51,20,53,25,1,1.32,warrior,17.43614043831612,3,23
51,20,53,25,1,1.32,warrior,17.43614043831612,2,23
51,20,53,25,1,1.32,warrior,17.43614043831612,2,23
50,19,54,25,2,1.32,warrior,17.435868539514285,9,23
50,20,54,24,2,1.32,warrior,17.435868539514285,8,23
50,19,54,25,2,1.32,warrior,17.435868539514285,7,23
50,20,54,24,2,1.32,warrior,17.435868539514285,7,23
50,20,54,24,2,1.32,warrior,17.435868539514285,6,23
50,19,54,25,2,1.32,warrior,17.435868539514285,6,23
51,20,53,25,1,1.66,warrior,19.64265192367247,1,23
51,20,53,25,1,1.66,warrior,19.64265192367247,1,23
51,20,53,25,1,1.32,warrior,17.43614043831612,1,23
51,20,53,25,1,1.32,warrior,17.43614043831612,1,23
51,20,53,25,1,1.66,warrior,19.64265192367247,4,24
51,20,53,25,1,1.66,warrior,19.64265192367247,3,24
51,20,53,25,1,1.66,warrior,19.64265192367247,2,24
51,20,53,25,1,1.66,warrior,19.64265192367247,2,24
51,20,53,25,1,1.32,warrior,17.43614043831612,7,24
51,20,53,25,1,1.32,warrior,17.43614043831612,6,24
51,20,53,25,1,1.32,warrior,17.43614043831612,5,24
51,20,53,25,1,1.32,warrior,17.43614043831612,5,24
51,20,53,25,1,1.32,warrior,17.43614043831612,4,24
51,20,53,25,1,1.32,warrior,17.43614043831612,4,24
51,20,53,25,1,1.32,warrior,17.43614043831612,3,24
51,20,53,25,1,1.32,warrior,17.43614043831612,3,24
51,20,53,25,1,1.32,warrior,17.43614043831612,2,24
51,20,53,25,1,1.32,warrior,17.43614043831612,2,24
50,19,54,25,2,1.32,warrior,17.435868539514285,10,24
50,20,54,24,2,1.32,warrior,17.435868539514285,9,24
52,20,51,25,2,1.66,warrior,19.656851276827187,1,24
55,21,47,26,1,1.66,warrior,19.635693303848665,1,24
51,20,53,25,1,1.66,warrior,19.64265192367247,1,24
51,20,53,25,1,1.66,warrior,19.64265192367247,1,24
52,20,51,25,2,1.66,warrior,19.656851276827187,2,25
51,20,53,25,1,1.66,warrior,19.64265192367247,5,25
51,20,53,25,1,1.66,warrior,19.64265192367247,4,25
51,20,53,25,1,1.66,warrior,19.64265192367247,3,25
51,20,53,25,1,1.66,warrior,19.64265192367247,3,25
51,20,53,25,1,1.66,warrior,19.64265192367247,2,25
51,20,53,25,1,1.66,warrior,19.64265192367247,2,25
55,21,47,26,1,1.66,warrior,19.635693303848665,2,25
51,20,53,25,1,1.32,warrior,17.43614043831612,8,25
51,20,53,25,1,1.32,warrior,17.43614043831612,7,25
51,20,53,25,1,1.32,warrior,17.43614043831612,6,25
51,20,53,25,1,1.32,warrior,17.43614043831612,6,25
51,20,53,25,1,1.32,warrior,17.43614043831612,5,25
51,20,53,25,1,1.32,warrior,17.43614043831612,5,25
51,20,53,25,1,1.32,warrior,17.43614043831612,4,25
51,20,53,25,1,1.32,warrior,17.43614043831612,4,25
52,20,53,24,1,1.66,warrior,19.656851276827187,1,25
52,20,51,25,2,1.66,warrior,19.656851276827187,1,25
51,20,53,25,1,1.66,warrior,19.64265192367247,1,25
58,5,58,27,2,1.66,warrior,19.519909734278265,1,25
52,20,51,25,2,1.66,warrior,19.656851276827187,3,26
52,20,53,24,1,1.66,warrior,19.656851276827187,2,26
52,20,51,25,2,1.66,warrior,19.656851276827187,2,26
51,20,53,25,1,1.66,warrior,19.64265192367247,6,26
51,20,53,25,1,1.66,warrior,19.64265192367247,5,26
51,20,53,25,1,1.66,warrior,19.64265192367247,4,26
51,20,53,25,1,1.66,warrior,19.64265192367247,4,26
51,20,53,25,1,1.66,warrior,19.64265192367247,3,26
51,20,53,25,1,1.66,warrior,19.64265192367247,3,26
51,20,53,25,1,1.66,warrior,19.64265192367247,2,26
55,21,47,26,1,1.66,warrior,19.635693303848665,3,26
58,5,58,27,2,1.66,warrior,19.519909734278265,2,26
51,20,53,25,1,1.32,warrior,17.43614043831612,9,26
51,20,53,25,1,1.32,warrior,17.43614043831612,8,26
51,20,53,25,1,1.32,warrior,17.43614043831612,7,26
51,20,53,25,1,1.32,warrior,17.43614043831612,7,26
52,20,51,25,2,1.66,warrior,19.656851276827187,1,26
52,20,53,24,1,1.66,warrior,19.656851276827187,1,26
52,19,53,25,1,1.66,warrior,19.656851276827187,1,26
52,21,51,25,1,1.66,warrior,19.656851276827187,1,26
52,20,51,25,2,1.66,warrior,19.656851276827187,4,27
52,20,53,24,1,1.66,warrior,19.656851276827187,3,27
52,20,51,25,2,1.66,warrior,19.656851276827187,3,27
52,20,51,25,2,1.66,warrior,19.656851276827187,2,27
52,20,53,24,1,1.66,warrior,19.656851276827187,2,27
52,19,53,25,1,1.66,warrior,19.656851276827187,2,27
52,21,51,25,1,1.66,warrior,19.656851276827187,2,27
51,20,53,25,1,1.66,warrior,19.64265192367247,7,27
51,20,53,25,1,1.66,warrior,19.64265192367247,6,27
51,20,53,25,1,1.66,warrior,19.64265192367247,5,27
51,20,53,25,1,1.66,warrior,19.64265192367247,5,27
51,20,53,25,1,1.66,warrior,19.64265192367247,4,27
51,20,53,25,1,1.66,warrior,19.64265192367247,4,27
51,20,53,25,1,1.66,warrior,19.64265192367247,3,27
55,21,47,26,1,1.66,warrior,19.635693303848665,4,27
58,5,58,27,2,1.66,warrior,19.519909734278265,3,27
49,20,56,24,1,1.66,warrior,19.58216913733863,1,27
52,20,51,25,2,1.66,warrior,19.656851276827187,1,27
52,20,51,25,2,1.66,warrior,19.656851276827187,1,27
52,20,51,25,2,1.56,warrior,20.01463465805791,1,27
52,20,51,25,2,1.56,warrior,20.01463465805791,2,28
52,20,51,25,2,1.66,warrior,19.656851276827187,5,28
52,20,53,24,1,1.66,warrior,19.656851276827187,4,28
52,20,51,25,2,1.66,warrior,19.656851276827187,4,28
52,20,51,25,2,1.66,warrior,19.656851276827187,3,28
52,20,53,24,1,1.66,warrior,19.656851276827187,3,28
52,19,53,25,1,1.66,warrior,19.656851276827187,3,28
52,21,51,25,1,1.66,warrior,19.656851276827187,3,28
52,20,51,25,2,1.66,warrior,19.656851276827187,2,28
52,20,51,25,2,1.66,warrior,19.656851276827187,2,28
51,20,53,25,1,1.66,warrior,19.64265192367247,8,28
51,20,53,25,1,1.66,warrior,19.64265192367247,7,28
51,20,53,25,1,1.66,warrior,19.64265192367247,6,28
51,20,53,25,1,1.66,warrior,19.64265192367247,6,28
51,20,53,25,1,1.66,warrior,19.64265192367247,5,28
51,20,53,25,1,1.66,warrior,19.64265192367247,5,28
52,20,51,25,2,1.66,warrior,19.656851276827187,1,28
52,20,51,25,2,1.56,warrior,20.01463465805791,1,28
52,19,52,24,3,1.66,warrior,19.656851276827187,1,28
52,21,51,25,1,1.66,warrior,19.656851276827187,1,28
52,20,51,25,2,1.56,warrior,20.01463465805791,3,29
52,20,51,25,2,1.56,warrior,20.01463465805791,2,29
52,20,51,25,2,1.66,warrior,19.656851276827187,6,29
52,20,53,24,1,1.66,warrior,19.656851276827187,5,29
52,20,51,25,2,1.66,warrior,19.656851276827187,5,29
52,20,51,25,2,1.66,warrior,19.656851276827187,4,29
52,20,53,24,1,1.66,warrior,19.656851276827187,4,29
52,19,53,25,1,1.66,warrior,19.656851276827187,4,29
52,21,51,25,1,1.66,warrior,19.656851276827187,4,29
52,20,51,25,2,1.66,warrior,19.656851276827187,3,29
52,20,51,25,2,1.66,warrior,19.656851276827187,3,29
52,20,51,25,2,1.66,warrior,19.656851276827187,2,29
52,19,52,24,3,1.66,warrior,19.656851276827187,2,29
52,21,51,25,1,1.66,warrior,19.656851276827187,2,29
51,20,53,25,1,1.66,warrior,19.64265192367247,9,29
51,20,53,25,1,1.66,warrior,19.64265192367247,8,29
50,19,48,32,1,1.56,warrior,19.967959118406164,1,29
52,20,51,25,2,1.56,warrior,20.01463465805791,1,29
52,20,51,25,2,1.66,warrior,19.656851276827187,1,29
52,20,53,24,1,1.66,warrior,19.656851276827187,1,29
52,20,51,25,2,1.56,warrior,20.01463465805791,4,30
52,20,51,25,2,1.56,warrior,20.01463465805791,3,30
52,20,51,25,2,1.56,warrior,20.01463465805791,2,30
50,19,48,32,1,1.56,warrior,19.967959118406164,2,30
52,20,51,25,2,1.66,warrior,19.656851276827187,7,30
52,20,53,24,1,1.66,warrior,19.656851276827187,6,30
52,20,51,25,2,1.66,warrior,19.656851276827187,6,30
52,20,51,25,2,1.66,warrior,19.656851276827187,5,30
52,20,53,24,1,1.66,warrior,19.656851276827187,5,30
52,19,53,25,1,1.66,warrior,19.656851276827187,5,30
52,21,51,25,1,1.66,warrior,19.656851276827187,5,30
52,20,51,25,2,1.66,warrior,19.656851276827187,4,30
52,20,51,25,2,1.66,warrior,19.656851276827187,4,30
52,20,51,25,2,1.66,warrior,19.656851276827187,3,30
52,19,52,24,3,1.66,warrior,19.656851276827187,3,30
52,21,51,25,1,1.66,warrior,19.656851276827187,3,30
52,20,51,25,2,1.56,warrior,20.01463465805791,1,30
52,20,51,25,2,1.56,warrior,20.01463465805791,1,30
52,18,48,31,1,1.56,warrior,20.01463465805791,1,30
50,20,51,28,1,1.56,warrior,19.967959118406164,1,30
52,20,51,25,2,1.56,warrior,20.01463465805791,5,31
52,20,51,25,2,1.56,warrior,20.01463465805791,4,31
52,20,51,25,2,1.56,warrior,20.01463465805791,3,31
52,20,51,25,2,1.56,warrior,20.01463465805791,2,31
52,20,51,25,2,1.56,warrior,20.01463465805791,2,31
52,18,48,31,1,1.56,warrior,20.01463465805791,2,31
50,19,48,32,1,1.56,warrior,19.967959118406164,3,31
50,20,51,28,1,1.56,warrior,19.967959118406164,2,31
52,20,51,25,2,1.66,warrior,19.656851276827187,8,31
52,20,53,24,1,1.66,warrior,19.656851276827187,7,31
52,20,51,25,2,1.66,warrior,19.656851276827187,7,31
52,20,51,25,2,1.66,warrior,19.656851276827187,6,31
52,20,53,24,1,1.66,warrior,19.656851276827187,6,31
52,19,53,25,1,1.66,warrior,19.656851276827187,6,31
52,21,51,25,1,1.66,warrior,19.656851276827187,6,31
52,20,51,25,2,1.66,warrior,19.656851276827187,5,31
52,20,51,25,2,1.56,warrior,20.01463465805791,1,31
52,20,51,25,2,1.56,warrior,20.01463465805791,1,31
52,20,51,25,2,1.56,warrior,20.01463465805791,1,31
52,20,51,25,2,1.56,warrior,20.01463465805791,1,31
52,20,51,25,2,1.56,warrior,20.01463465805791,6,32
52,20,51,25,2,1.56,warrior,20.01463465805791,5,32
52,20,51,25,2,1.56,warrior,20.01463465805791,4,32
52,20,51,25,2,1.56,warrior,20.01463465805791,3,32
52,20,51,25,2,1.56,warrior,20.01463465805791,3,32
52,18,48,31,1,1.56,warrior,20.01463465805791,3,32
52,20,51,25,2,1.56,warrior,20.01463465805791,2,32
52,20,51,25,2,1.56,warrior,20.01463465805791,2,32
52,20,51,25,2,1.56,warrior,20.01463465805791,2,32
52,20,51,25,2,1.56,warrior,20.01463465805791,2,32
50,19,48,32,1,1.56,warrior,19.967959118406164,4,32
50,20,51,28,1,1.56,warrior,19.967959118406164,3,32
52,20,51,25,2,1.66,warrior,19.656851276827187,9,32
52,20,53,24,1,1.66,warrior,19.656851276827187,8,32
52,20,51,25,2,1.66,warrior,19.656851276827187,8,32
52,20,51,25,2,1.66,warrior,19.656851276827187,7,32
52,20,51,25,2,1.56,warrior,20.01463465805791,1,32
52,20,51,25,2,1.56,warrior,20.01463465805791,1,32
52,20,51,25,2,1.56,warrior,20.01463465805791,1,32
52,20,51,25,2,1.56,warrior,20.01463465805791,1,32
52,20,51,25,2,1.56,warrior,20.01463465805791,7,33
52,20,51,25,2,1.56,warrior,20.01463465805791,6,33
52,20,51,25,2,1.56,warrior,20.01463465805791,5,33
52,20,51,25,2,1.56,warrior,20.01463465805791,4,33
52,20,51,25,2,1.56,warrior,20.01463465805791,4,33
52,18,48,31,1,1.56,warrior,20.01463465805791,4,33
52,20,51,25,2,1.56,warrior,20.01463465805791,3,33
52,20,51,25,2,1.56,warrior,20.01463465805791,3,33
52,20,51,25,2,1.56,warrior,20.01463465805791,3,33
52,20,51,25,2,1.56,warrior,20.01463465805791,3,33
52,20,51,25,2,1.56,warrior,20.01463465805791,2,33
52,20,51,25,2,1.56,warrior,20.01463465805791,2,33
52,20,51,25,2,1.56,warrior,20.01463465805791,2,33
52,20,51,25,2,1.56,warrior,20.01463465805791,2,33
50,19,48,32,1,1.56,warrior,19.967959118406164,5,33
50,20,51,28,1,1.56,warrior,19.967959118406164,4,33
53,21,51,23,2,1.56,warrior,20.021512498335525,1,33
52,20,51,25,2,1.56,warrior,20.01463465805791,1,33
52,20,51,25,2,1.56,warrior,20.01463465805791,1,33
52,20,51,25,2,1.56,warrior,20.01463465805791,1,33
53,21,51,23,2,1.56,warrior,20.021512498335525,2,34
52,20,51,25,2,1.56,warrior,20.01463465805791,8,34
52,20,51,25,2,1.56,warrior,20.01463465805791,7,34
52,20,51,25,2,1.56,warrior,20.01463465805791,6,34
52,20,51,25,2,1.56,warrior,20.01463465805791,5,34
52,20,51,25,2,1.56,warrior,20.01463465805791,5,34
52,18,48,31,1,1.56,warrior,20.01463465805791,5,34
52,20,51,25,2,1.56,warrior,20.01463465805791,4,34
52,20,51,25,2,1.56,warrior,20.01463465805791,4,34
52,20,51,25,2,1.56,warrior,20.01463465805791,4,34
52,20,51,25,2,1.56,warrior,20.01463465805791,4,34
52,20,51,25,2,1.56,warrior,20.01463465805791,3,34
52,20,51,25,2,1.56,warrior,20.01463465805791,3,34
52,20,51,25,2,1.56,warrior,20.01463465805791,3,34
52,20,51,25,2,1.56,warrior,20.01463465805791,3,34
52,20,51,25,2,1.56,warrior,20.01463465805791,2,34
52,23,50,23,2,1.56,warrior,20.01463465805791,1,34
54,20,51,24,1,1.56,warrior,20.01746798247223,1,34
52,20,51,25,2,1.56,warrior,20.01463465805791,1,34
52,20,51,25,2,1.62,warrior,19.646647214540913,1,34
53,21,51,23,2,1.56,warrior,20.021512498335525,3,35
54,20,51,24,1,1.56,warrior,20.01746798247223,2,35
52,20,51,25,2,1.56,warrior,20.01463465805791,9,35
52,20,51,25,2,1.56,warrior,20.01463465805791,8,35
52,20,51,25,2,1.56,warrior,20.01463465805791,7,35
52,20,51,25,2,1.56,warrior,20.01463465805791,6,35
52,20,51,25,2,1.56,warrior,20.01463465805791,6,35
52,18,48,31,1,1.56,warrior,20.01463465805791,6,35
52,20,51,25,2,1.56,warrior,20.01463465805791,5,35
52,20,51,25,2,1.56,warrior,20.01463465805791,5,35
52,20,51,25,2,1.56,warrior,20.01463465805791,5,35
52,20,51,25,2,1.56,warrior,20.01463465805791,5,35
52,20,51,25,2,1.56,warrior,20.01463465805791,4,35
52,20,51,25,2,1.56,warrior,20.01463465805791,4,35
52,20,51,25,2,1.56,warrior,20.01463465805791,4,35
52,20,51,25,2,1.56,warrior,20.01463465805791,4,35
53,21,51,24,1,1.56,warrior,20.021512498335525,1,35
54,20,51,23,2,1.56,warrior,20.01746798247223,1,35
52,20,51,25,2,1.56,warrior,20.01463465805791,1,35
52,20,51,25,2,1.56,warrior,20.01463465805791,1,35
53,21,51,23,2,1.56,warrior,20.021512498335525,4,36
53,21,51,24,1,1.56,warrior,20.021512498335525,2,36
54,20,51,24,1,1.56,warrior,20.01746798247223,3,36
54,20,51,23,2,1.56,warrior,20.01746798247223,2,36
52,20,51,25,2,1.56,warrior,20.01463465805791,10,36
52,20,51,25,2,1.56,warrior,20.01463465805791,9,36
52,20,51,25,2,1.56,warrior,20.01463465805791,8,36
52,20,51,25,2,1.56,warrior,20.01463465805791,7,36
52,20,51,25,2,1.56,warrior,20.01463465805791,7,36
52,18,48,31,1,1.56,warrior,20.01463465805791,7,36
52,20,51,25,2,1.56,warrior,20.01463465805791,6,36
52,20,51,25,2,1.56,warrior,20.01463465805791,6,36
52,20,51,25,2,1.56,warrior,20.01463465805791,6,36
52,20,51,25,2,1.56,warrior,20.01463465805791,6,36
52,20,51,25,2,1.56,warrior,20.01463465805791,5,36
52,20,51,25,2,1.56,warrior,20.01463465805791,5,36
53,21,51,23,2,1.56,warrior,20.021512498335525,1,36
53,21,51,24,1,1.56,warrior,20.021512498335525,1,36
54,20,51,23,2,1.56,warrior,20.01746798247223,1,36
54,20,51,24,1,1.56,warrior,20.01746798247223,1,36
53,21,51,23,2,1.56,warrior,20.021512498335525,5,37
53,21,51,24,1,1.56,warrior,20.021512498335525,3,37
53,21,51,23,2,1.56,warrior,20.021512498335525,2,37
53,21,51,24,1,1.56,warrior,20.021512498335525,2,37
54,20,51,24,1,1.56,warrior,20.01746798247223,4,37
54,20,51,23,2,1.56,warrior,20.01746798247223,3,37
54,20,51,23,2,1.56,warrior,20.01746798247223,2,37
54,20,51,24,1,1.56,warrior,20.01746798247223,2,37
52,20,51,25,2,1.56,warrior,20.01463465805791,11,37
52,20,51,25,2,1.56,warrior,20.01463465805791,10,37
52,20,51,25,2,1.56,warrior,20.01463465805791,9,37
52,20,51,25,2,1.56,warrior,20.01463465805791,8,37
52,20,51,25,2,1.56,warrior,20.01463465805791,8,37
52,18,48,31,1,1.56,warrior,20.01463465805791,8,37
52,20,51,25,2,1.56,warrior,20.01463465805791,7,37
52,20,51,25,2,1.56,warrior,20.01463465805791,7,37
53,21,51,24,1,1.56,warrior,20.021512498335525,1,37
53,21,51,23,2,1.56,warrior,20.021512498335525,1,37
56,20,50,24,0,1.56,warrior,19.976802214844636,1,37
53,21,51,23,2,1.56,warrior,20.021512498335525,1,37
53,21,51,23,2,1.56,warrior,20.021512498335525,6,38
53,21,51,24,1,1.56,warrior,20.021512498335525,4,38
53,21,51,23,2,1.56,warrior,20.021512498335525,3,38
53,21,51,24,1,1.56,warrior,20.021512498335525,3,38
53,21,51,24,1,1.56,warrior,20.021512498335525,2,38
53,21,51,23,2,1.56,warrior,20.021512498335525,2,38
53,21,51,23,2,1.56,warrior,20.021512498335525,2,38
54,20,51,24,1,1.56,warrior,20.01746798247223,5,38
54,20,51,23,2,1.56,warrior,20.01746798247223,4,38
54,20,51,23,2,1.56,warrior,20.01746798247223,3,38
54,20,51,24,1,1.56,warrior,20.01746798247223,3,38
52,20,51,25,2,1.56,warrior,20.01463465805791,12,38
52,20,51,25,2,1.56,warrior,20.01463465805791,11,38
52,20,51,25,2,1.56,warrior,20.01463465805791,10,38
52,20,51,25,2,1.56,warrior,20.01463465805791,9,38
52,20,51,25,2,1.56,warrior,20.01463465805791,9,38
53,21,51,23,2,1.56,warrior,20.021512498335525,1,38
53,21,51,24,1,1.56,warrior,20.021512498335525,1,38
53,21,51,23,2,1.56,warrior,20.021512498335525,1,38
53,21,51,24,1,1.56,warrior,20.021512498335525,1,38
53,21,51,23,2,1.56,warrior,20.021512498335525,7,39
53,21,51,24,1,1.56,warrior,20.021512498335525,5,39
53,21,51,23,2,1.56,warrior,20.021512498335525,4,39
53,21,51,24,1,1.56,warrior,20.021512498335525,4,39
53,21,51,24,1,1.56,warrior,20.021512498335525,3,39
53,21,51,23,2,1.56,warrior,20.021512498335525,3,39
53,21,51,23,2,1.56,warrior,20.021512498335525,3,39
53,21,51,23,2,1.56,warrior,20.021512498335525,2,39
53,21,51,24,1,1.56,warrior,20.021512498335525,2,39
53,21,51,23,2,1.56,warrior,20.021512498335525,2,39
53,21,51,24,1,1.56,warrior,20.021512498335525,2,39
54,20,51,24,1,1.56,warrior,20.01746798247223,6,39
54,20,51,23,2,1.56,warrior,20.01746798247223,5,39
54,20,51,23,2,1.56,warrior,20.01746798247223,4,39
54,20,51,24,1,1.56,warrior,20.01746798247223,4,39
52,20,51,25,2,1.56,warrior,20.01463465805791,13,39
53,21,51,23,2,1.56,warrior,20.021512498335525,1,39
53,21,51,24,1,1.56,warrior,20.021512498335525,1,39
52,19,47,22,10,1.56,warrior,20.01463465805791,1,39
53,22,51,22,2,1.56,warrior,20.021512498335525,1,39
53,21,51,23,2,1.56,warrior,20.021512498335525,8,40
53,21,51,24,1,1.56,warrior,20.021512498335525,6,40
53,21,51,23,2,1.56,warrior,20.021512498335525,5,40
53,21,51,24,1,1.56,warrior,20.021512498335525,5,40
53,21,51,24,1,1.56,warrior,20.021512498335525,4,40
53,21,51,23,2,1.56,warrior,20.021512498335525,4,40
53,21,51,23,2,1.56,warrior,20.021512498335525,4,40
53,21,51,23,2,1.56,warrior,20.021512498335525,3,40
53,21,51,24,1,1.56,warrior,20.021512498335525,3,40
53,21,51,23,2,1.56,warrior,20.021512498335525,3,40
53,21,51,24,1,1.56,warrior,20.021512498335525,3,40
53,21,51,23,2,1.56,warrior,20.021512498335525,2,40
53,21,51,24,1,1.56,warrior,20.021512498335525,2,40
53,22,51,22,2,1.56,warrior,20.021512498335525,2,40
54,20,51,24,1,1.56,warrior,20.01746798247223,7,40
54,20,51,23,2,1.56,warrior,20.01746798247223,6,40
53,22,51,23,1,1.56,warrior,20.021512498335525,1,40
52,20,53,23,2,1.56,warrior,20.01463465805791,1,40
53,21,51,24,1,1.56,warrior,20.021512498335525,1,40
53,21,51,23,2,1.8,warrior,21.434902120803365,1,40
53,21,51,23,2,1.8,warrior,21.434902120803365,2,41
53,21,51,23,2,1.56,warrior,20.021512498335525,9,41
53,21,51,24,1,1.56,warrior,20.021512498335525,7,41
53,21,51,23,2,1.56,warrior,20.021512498335525,6,41
53,21,51,24,1,1.56,warrior,20.021512498335525,6,41
53,21,51,24,1,1.56,warrior,20.021512498335525,5,41
53,21,51,23,2,1.56,warrior,20.021512498335525,5,41
53,21,51,23,2,1.56,warrior,20.021512498335525,5,41
53,21,51,23,2,1.56,warrior,20.021512498335525,4,41
53,21,51,24,1,1.56,warrior,20.021512498335525,4,41
53,21,51,23,2,1.56,warrior,20.021512498335525,4,41
53,21,51,24,1,1.56,warrior,20.021512498335525,4,41
53,21,51,23,2,1.56,warrior,20.021512498335525,3,41
53,21,51,24,1,1.56,warrior,20.021512498335525,3,41
53,22,51,22,2,1.56,warrior,20.021512498335525,3,41
53,22,51,23,1,1.56,warrior,20.021512498335525,2,41
53,21,51,23,2,1.56,warrior,20.021512498335525,1,41
53,21,51,23,2,1.8,warrior,21.434902120803365,1,41
53,21,51,23,2,1.56,warrior,20.021512498335525,1,41
53,21,51,24,1,1.56,warrior,20.021512498335525,1,41
53,21,51,23,2,1.8,warrior,21.434902120803365,3,42
53,21,51,23,2,1.8,warrior,21.434902120803365,2,42
53,21,51,23,2,1.56,warrior,20.021512498335525,10,42
53,21,51,24,1,1.56,warrior,20.021512498335525,8,42
53,21,51,23,2,1.56,warrior,20.021512498335525,7,42
53,21,51,24,1,1.56,warrior,20.021512498335525,7,42
53,21,51,24,1,1.56,warrior,20.021512498335525,6,42
53,21,51,23,2,1.56,warrior,20.021512498335525,6,42
53,21,51,23,2,1.56,warrior,20.021512498335525,6,42
53,21,51,23,2,1.56,warrior,20.021512498335525,5,42
53,21,51,24,1,1.56,warrior,20.021512498335525,5,42
53,21,51,23,2,1.56,warrior,20.021512498335525,5,42
53,21,51,24,1,1.56,warrior,20.021512498335525,5,42
53,21,51,23,2,1.56,warrior,20.021512498335525,4,42
53,21,51,24,1,1.56,warrior,20.021512498335525,4,42
53,22,51,22,2,1.56,warrior,20.021512498335525,4,42
53,21,51,23,2,1.8,warrior,21.434902120803365,1,42
53,21,51,23,2,1.8,warrior,21.434902120803365,1,42
60,24,37,28,1,1.56,warrior,19.7668394596082,1,42
53,21,51,23,2,1.56,warrior,20.021512498335525,1,42
53,21,51,23,2,1.8,warrior,21.434902120803365,4,43
53,21,51,23,2,1.8,warrior,21.434902120803365,3,43
53,21,51,23,2,1.8,warrior,21.434902120803365,2,43
53,21,51,23,2,1.8,warrior,21.434902120803365,2,43
53,21,51,23,2,1.56,warrior,20.021512498335525,11,43
53,21,51,24,1,1.56,warrior,20.021512498335525,9,43
53,21,51,23,2,1.56,warrior,20.021512498335525,8,43
53,21,51,24,1,1.56,warrior,20.021512498335525,8,43
53,21,51,24,1,1.56,warrior,20.021512498335525,7,43
53,21,51,23,2,1.56,warrior,20.021512498335525,7,43
53,21,51,23,2,1.56,warrior,20.021512498335525,7,43
53,21,51,23,2,1.56,warrior,20.021512498335525,6,43
53,21,51,24,1,1.56,warrior,20.021512498335525,6,43
53,21,51,23,2,1.56,warrior,20.021512498335525,6,43
53,21,51,24,1,1.56,warrior,20.021512498335525,6,43
53,21,51,23,2,1.56,warrior,20.021512498335525,5,43
53,21,51,23,2,1.8,warrior,21.434902120803365,1,43
53,21,51,23,2,1.8,warrior,21.434902120803365,1,43
53,21,51,23,2,1.96,warrior,22.481377391686976,1,43
53,21,51,23,2,1.8,warrior,21.434902120803365,1,43
53,21,51,23,2,1.96,warrior,22.481377391686976,2,44
53,21,51,23,2,1.8,warrior,21.434902120803365,5,44
53,21,51,23,2,1.8,warrior,21.434902120803365,4,44
53,21,51,23,2,1.8,warrior,21.434902120803365,3,44
53,21,51,23,2,1.8,warrior,21.434902120803365,3,44
53,21,51,23,2,1.8,warrior,21.434902120803365,2,44
53,21,51,23,2,1.8,warrior,21.434902120803365,2,44
53,21,51,23,2,1.8,warrior,21.434902120803365,2,44
53,21,51,23,2,1.56,warrior,20.021512498335525,12,44
53,21,51,24,1,1.56,warrior,20.021512498335525,10,44
53,21,51,23,2,1.56,warrior,20.021512498335525,9,44
53,21,51,24,1,1.56,warrior,20.021512498335525,9,44
53,21,51,24,1,1.56,warrior,20.021512498335525,8,44
53,21,51,23,2,1.56,warrior,20.021512498335525,8,44
53,21,51,23,2,1.56,warrior,20.021512498335525,8,44
53,21,51,23,2,1.56,warrior,20.021512498335525,7,44
53,21,51,23,2,1.8,warrior,21.434902120803365,1,44
53,21,51,23,2,1.96,warrior,22.481377391686976,1,44
53,21,51,23,2,1.8,warrior,21.434902120803365,1,44
53,21,51,23,2,1.8,warrior,21.434902120803365,1,44
53,21,51,23,2,1.96,warrior,22.481377391686976,3,45
53,21,51,23,2,1.96,warrior,22.481377391686976,2,45
53,21,51,23,2,1.8,warrior,21.434902120803365,6,45
53,21,51,23,2,1.8,warrior,21.434902120803365,5,45
53,21,51,23,2,1.8,warrior,21.434902120803365,4,45
53,21,51,23,2,1.8,warrior,21.434902120803365,4,45
53,21,51,23,2,1.8,warrior,21.434902120803365,3,45
53,21,51,23,2,1.8,warrior,21.434902120803365,3,45
53,21,51,23,2,1.8,warrior,21.434902120803365,3,45
53,21,51,23,2,1.8,warrior,21.434902120803365,2,45
53,21,51,23,2,1.8,warrior,21.434902120803365,2,45
53,21,51,23,2,1.8,warrior,21.434902120803365,2,45
53,21,51,23,2,1.56,warrior,20.021512498335525,13,45
53,21,51,24,1,1.56,warrior,20.021512498335525,11,45
53,21,51,23,2,1.56,warrior,20.021512498335525,10,45
53,21,51,24,1,1.56,warrior,20.021512498335525,10,45
53,21,51,23,2,1.96,warrior,22.481377391686976,1,45
53,21,51,23,2,1.96,warrior,22.481377391686976,1,45
53,21,51,23,2,1.8,warrior,21.434902120803365,1,45
53,21,51,23,2,1.8,warrior,21.434902120803365,1,45
53,21,51,23,2,1.96,warrior,22.481377391686976,4,46
53,21,51,23,2,1.96,warrior,22.481377391686976,3,46
53,21,51,23,2,1.96,warrior,22.481377391686976,2,46
53,21,51,23,2,1.96,warrior,22.481377391686976,2,46
